customer_id,loyalty_score,product_id,product_description,product_category,basket,date_of_purchase
C1,,,,,"[{'product_id': 'P22', 'price': 400}, {'product_id': 'P28', 'price': 466}, {'product_id': 'P24', 'price': 1935}]",2018-12-29 09:54:00
C2,,,,,"[{'product_id': 'P32', 'price': 944}, {'product_id': 'P29', 'price': 1922}]",2018-12-29 11:41:00
C4,,,,,"[{'product_id': 'P36', 'price': 1911}, {'product_id': 'P39', 'price': 599}, {'product_id': 'P38', 'price': 687}]",2018-12-29 09:25:00
C8,,,,,"[{'product_id': 'P25', 'price': 1469}, {'product_id': 'P31', 'price': 1472}]",2018-12-29 16:30:00
C13,,,,,"[{'product_id': 'P35', 'price': 820}, {'product_id': 'P36', 'price': 583}, {'product_id': 'P36', 'price': 1993}]",2018-12-29 02:54:00
C17,,,,,"[{'product_id': 'P33', 'price': 1471}, {'product_id': 'P27', 'price': 1403}, {'product_id': 'P27', 'price': 1344}]",2018-12-29 12:10:00
C29,,,,,"[{'product_id': 'P53', 'price': 1321}, {'product_id': 'P59', 'price': 1274}, {'product_id': 'P46', 'price': 397}]",2018-12-29 08:26:00
C34,,,,,"[{'product_id': 'P55', 'price': 1671}]",2018-12-29 22:32:00
C56,,,,,"[{'product_id': 'P06', 'price': 710}]",2018-12-29 06:18:00
C73,,,,,"[{'product_id': 'P47', 'price': 687}]",2018-12-29 06:55:00
C77,,,,,"[{'product_id': 'P37', 'price': 146}]",2018-12-29 08:27:00
C86,,,,,"[{'product_id': 'P59', 'price': 1048}]",2018-12-29 03:06:00
C87,,,,,"[{'product_id': 'P05', 'price': 232}]",2018-12-29 12:33:00
C89,,,,,"[{'product_id': 'P38', 'price': 1138}]",2018-12-29 17:06:00
C92,,,,,"[{'product_id': 'P39', 'price': 611}]",2018-12-29 07:50:00
C94,,,,,"[{'product_id': 'P55', 'price': 1326}, {'product_id': 'P52', 'price': 906}]",2018-12-29 23:35:00
C113,,,,,"[{'product_id': 'P27', 'price': 980}, {'product_id': 'P28', 'price': 654}]",2018-12-29 14:30:00
C115,,,,,"[{'product_id': 'P22', 'price': 1259}, {'product_id': 'P31', 'price': 1938}, {'product_id': 'P30', 'price': 1708}]",2018-12-29 14:09:00
C120,,,,,"[{'product_id': 'P23', 'price': 937}]",2018-12-29 06:00:00
C129,,,,,"[{'product_id': 'P04', 'price': 1159}, {'product_id': 'P06', 'price': 884}]",2018-12-29 22:00:00
C2,,,,,"[{'product_id': 'P29', 'price': 699}]",2018-12-30 17:38:00
C4,,,,,"[{'product_id': 'P01', 'price': 434}, {'product_id': 'P11', 'price': 1790}, {'product_id': 'P08', 'price': 986}]",2018-12-30 19:06:00
C8,,,,,"[{'product_id': 'P54', 'price': 1135}, {'product_id': 'P55', 'price': 592}, {'product_id': 'P57', 'price': 664}]",2018-12-30 19:01:00
C11,,,,,"[{'product_id': 'P06', 'price': 985}]",2018-12-30 20:37:00
C21,,,,,"[{'product_id': 'P15', 'price': 1453}, {'product_id': 'P20', 'price': 1520}]",2018-12-30 10:09:00
C24,,,,,"[{'product_id': 'P52', 'price': 1049}, {'product_id': 'P44', 'price': 686}, {'product_id': 'P59', 'price': 350}]",2018-12-30 03:57:00
C29,,,,,"[{'product_id': 'P04', 'price': 510}, {'product_id': 'P07', 'price': 2000}, {'product_id': 'P08', 'price': 551}]",2018-12-30 03:29:00
C37,,,,,"[{'product_id': 'P30', 'price': 1248}, {'product_id': 'P26', 'price': 1803}]",2018-12-30 12:31:00
C62,,,,,"[{'product_id': 'P36', 'price': 1492}, {'product_id': 'P37', 'price': 784}, {'product_id': 'P39', 'price': 549}]",2018-12-30 19:46:00
C65,,,,,"[{'product_id': 'P23', 'price': 628}, {'product_id': 'P26', 'price': 663}]",2018-12-30 12:00:00
C79,,,,,"[{'product_id': 'P38', 'price': 623}, {'product_id': 'P37', 'price': 1391}]",2018-12-30 02:55:00
C81,,,,,"[{'product_id': 'P46', 'price': 466}, {'product_id': 'P56', 'price': 1735}]",2018-12-30 22:59:00
C85,,,,,"[{'product_id': 'P44', 'price': 110}, {'product_id': 'P50', 'price': 457}]",2018-12-30 23:30:00
C98,,,,,"[{'product_id': 'P38', 'price': 1495}]",2018-12-30 20:27:00
C106,,,,,"[{'product_id': 'P38', 'price': 1151}, {'product_id': 'P38', 'price': 1803}, {'product_id': 'P40', 'price': 1747}]",2018-12-30 23:35:00
C111,,,,,"[{'product_id': 'P63', 'price': 665}]",2018-12-30 15:55:00
C114,,,,,"[{'product_id': 'P56', 'price': 32}]",2018-12-30 12:35:00
C115,,,,,"[{'product_id': 'P24', 'price': 1784}, {'product_id': 'P27', 'price': 1964}]",2018-12-30 06:55:00
C117,,,,,"[{'product_id': 'P64', 'price': 1087}]",2018-12-30 22:44:00
C124,,,,,"[{'product_id': 'P34', 'price': 1415}, {'product_id': 'P23', 'price': 111}]",2018-12-30 15:17:00
C125,,,,,"[{'product_id': 'P40', 'price': 189}]",2018-12-30 05:13:00
C127,,,,,"[{'product_id': 'P35', 'price': 1852}]",2018-12-30 18:20:00
C136,,,,,"[{'product_id': 'P03', 'price': 603}]",2018-12-30 05:10:00
C4,,,,,"[{'product_id': 'P37', 'price': 67}, {'product_id': 'P36', 'price': 1648}]",2018-12-31 14:06:00
C9,,,,,"[{'product_id': 'P08', 'price': 795}, {'product_id': 'P04', 'price': 112}]",2018-12-31 23:14:00
C11,,,,,"[{'product_id': 'P50', 'price': 1142}, {'product_id': 'P49', 'price': 1595}, {'product_id': 'P46', 'price': 639}]",2018-12-31 11:14:00
C14,,,,,"[{'product_id': 'P10', 'price': 1686}]",2018-12-31 13:23:00
C21,,,,,"[{'product_id': 'P04', 'price': 1213}, {'product_id': 'P04', 'price': 1232}, {'product_id': 'P02', 'price': 1846}]",2018-12-31 10:22:00
C22,,,,,"[{'product_id': 'P36', 'price': 191}, {'product_id': 'P37', 'price': 859}]",2018-12-31 07:52:00
C23,,,,,"[{'product_id': 'P39', 'price': 1573}, {'product_id': 'P35', 'price': 1152}]",2018-12-31 12:32:00
C31,,,,,"[{'product_id': 'P61', 'price': 273}, {'product_id': 'P62', 'price': 676}]",2018-12-31 20:55:00
C34,,,,,"[{'product_id': 'P31', 'price': 1641}, {'product_id': 'P24', 'price': 1308}]",2018-12-31 11:59:00
C42,,,,,"[{'product_id': 'P27', 'price': 1049}, {'product_id': 'P23', 'price': 1355}]",2018-12-31 18:10:00
C50,,,,,"[{'product_id': 'P36', 'price': 1340}]",2018-12-31 11:55:00
C65,,,,,"[{'product_id': 'P30', 'price': 73}, {'product_id': 'P24', 'price': 1229}, {'product_id': 'P34', 'price': 78}]",2018-12-31 07:15:00
C66,,,,,"[{'product_id': 'P42', 'price': 1345}, {'product_id': 'P58', 'price': 287}]",2018-12-31 03:37:00
C70,,,,,"[{'product_id': 'P30', 'price': 173}, {'product_id': 'P24', 'price': 719}, {'product_id': 'P32', 'price': 430}]",2018-12-31 15:59:00
C79,,,,,"[{'product_id': 'P49', 'price': 437}, {'product_id': 'P57', 'price': 1328}, {'product_id': 'P41', 'price': 1963}]",2018-12-31 10:21:00
C92,,,,,"[{'product_id': 'P28', 'price': 3}, {'product_id': 'P28', 'price': 1747}]",2018-12-31 03:48:00
C100,,,,,"[{'product_id': 'P27', 'price': 70}, {'product_id': 'P30', 'price': 1877}]",2018-12-31 04:54:00
C101,,,,,"[{'product_id': 'P02', 'price': 322}]",2018-12-31 12:45:00
C109,,,,,"[{'product_id': 'P26', 'price': 836}]",2018-12-31 04:46:00
C112,,,,,"[{'product_id': 'P31', 'price': 1554}, {'product_id': 'P27', 'price': 1998}]",2018-12-31 08:08:00
C113,,,,,"[{'product_id': 'P29', 'price': 1724}, {'product_id': 'P34', 'price': 83}, {'product_id': 'P32', 'price': 1930}]",2018-12-31 09:29:00
C117,,,,,"[{'product_id': 'P63', 'price': 97}]",2018-12-31 09:55:00
C131,,,,,"[{'product_id': 'P58', 'price': 1149}, {'product_id': 'P57', 'price': 670}, {'product_id': 'P42', 'price': 611}]",2018-12-31 19:16:00
C133,,,,,"[{'product_id': 'P50', 'price': 1538}]",2018-12-31 21:41:00
C11,,,,,"[{'product_id': 'P12', 'price': 1222}]",2019-01-01 07:53:00
C15,,,,,"[{'product_id': 'P37', 'price': 1770}, {'product_id': 'P36', 'price': 894}]",2019-01-01 09:35:00
C28,,,,,"[{'product_id': 'P33', 'price': 1698}, {'product_id': 'P22', 'price': 1589}]",2019-01-01 08:00:00
C34,,,,,"[{'product_id': 'P64', 'price': 1800}, {'product_id': 'P62', 'price': 397}, {'product_id': 'P62', 'price': 128}]",2019-01-01 14:36:00
C38,,,,,"[{'product_id': 'P64', 'price': 1781}, {'product_id': 'P61', 'price': 373}]",2019-01-01 04:42:00
C43,,,,,"[{'product_id': 'P56', 'price': 1083}]",2019-01-01 16:59:00
C50,,,,,"[{'product_id': 'P39', 'price': 908}, {'product_id': 'P37', 'price': 1529}]",2019-01-01 23:10:00
C53,,,,,"[{'product_id': 'P35', 'price': 1601}]",2019-01-01 06:45:00
C65,,,,,"[{'product_id': 'P31', 'price': 1293}, {'product_id': 'P24', 'price': 1807}]",2019-01-01 18:47:00
C76,,,,,"[{'product_id': 'P23', 'price': 1382}]",2019-01-01 23:31:00
C114,,,,,"[{'product_id': 'P51', 'price': 1476}, {'product_id': 'P51', 'price': 1281}, {'product_id': 'P59', 'price': 1983}]",2019-01-01 17:48:00
C120,,,,,"[{'product_id': 'P25', 'price': 551}]",2019-01-01 14:12:00
C129,,,,,"[{'product_id': 'P05', 'price': 260}, {'product_id': 'P11', 'price': 721}, {'product_id': 'P06', 'price': 796}]",2019-01-01 04:06:00
C4,,,,,"[{'product_id': 'P40', 'price': 1196}, {'product_id': 'P39', 'price': 1509}, {'product_id': 'P39', 'price': 657}]",2019-01-02 20:53:00
C15,,,,,"[{'product_id': 'P11', 'price': 1594}, {'product_id': 'P05', 'price': 1418}]",2019-01-02 07:27:00
C17,,,,,"[{'product_id': 'P33', 'price': 729}, {'product_id': 'P24', 'price': 1526}]",2019-01-02 11:46:00
C19,,,,,"[{'product_id': 'P61', 'price': 182}]",2019-01-02 09:46:00
C30,,,,,"[{'product_id': 'P53', 'price': 244}, {'product_id': 'P47', 'price': 1599}]",2019-01-02 14:48:00
C34,,,,,"[{'product_id': 'P63', 'price': 1477}, {'product_id': 'P64', 'price': 1239}]",2019-01-02 19:53:00
C39,,,,,"[{'product_id': 'P55', 'price': 1577}, {'product_id': 'P47', 'price': 599}, {'product_id': 'P52', 'price': 1593}]",2019-01-02 20:11:00
C42,,,,,"[{'product_id': 'P34', 'price': 331}, {'product_id': 'P26', 'price': 874}, {'product_id': 'P26', 'price': 1868}]",2019-01-02 06:25:00
C49,,,,,"[{'product_id': 'P61', 'price': 269}, {'product_id': 'P64', 'price': 581}]",2019-01-02 10:50:00
C52,,,,,"[{'product_id': 'P54', 'price': 1207}, {'product_id': 'P50', 'price': 613}]",2019-01-02 05:27:00
C59,,,,,"[{'product_id': 'P49', 'price': 1201}]",2019-01-02 07:18:00
C60,,,,,"[{'product_id': 'P26', 'price': 1188}, {'product_id': 'P28', 'price': 1385}]",2019-01-02 20:13:00
C65,,,,,"[{'product_id': 'P26', 'price': 1101}, {'product_id': 'P33', 'price': 1287}, {'product_id': 'P27', 'price': 794}]",2019-01-02 08:04:00
C66,,,,,"[{'product_id': 'P24', 'price': 915}, {'product_id': 'P30', 'price': 1419}, {'product_id': 'P26', 'price': 256}]",2019-01-02 13:54:00
C71,,,,,"[{'product_id': 'P42', 'price': 154}, {'product_id': 'P41', 'price': 866}, {'product_id': 'P44', 'price': 887}]",2019-01-02 07:25:00
C74,,,,,"[{'product_id': 'P36', 'price': 849}, {'product_id': 'P35', 'price': 449}, {'product_id': 'P36', 'price': 1903}]",2019-01-02 18:32:00
C87,,,,,"[{'product_id': 'P11', 'price': 1613}, {'product_id': 'P02', 'price': 1310}]",2019-01-02 06:09:00
C97,,,,,"[{'product_id': 'P64', 'price': 1109}, {'product_id': 'P64', 'price': 554}]",2019-01-02 08:35:00
C105,,,,,"[{'product_id': 'P51', 'price': 721}]",2019-01-02 11:52:00
C122,,,,,"[{'product_id': 'P26', 'price': 962}, {'product_id': 'P27', 'price': 1067}, {'product_id': 'P30', 'price': 600}]",2019-01-02 06:40:00
C123,,,,,"[{'product_id': 'P33', 'price': 1513}, {'product_id': 'P29', 'price': 1657}]",2019-01-02 11:18:00
C125,,,,,"[{'product_id': 'P01', 'price': 1981}, {'product_id': 'P02', 'price': 34}]",2019-01-02 15:40:00
C133,,,,,"[{'product_id': 'P52', 'price': 175}, {'product_id': 'P49', 'price': 914}]",2019-01-02 13:48:00
C136,,,,,"[{'product_id': 'P04', 'price': 436}, {'product_id': 'P09', 'price': 1057}, {'product_id': 'P04', 'price': 172}]",2019-01-02 10:10:00
C2,,,,,"[{'product_id': 'P29', 'price': 1565}, {'product_id': 'P30', 'price': 1781}]",2019-01-03 20:55:00
C11,,,,,"[{'product_id': 'P63', 'price': 206}, {'product_id': 'P63', 'price': 1403}]",2019-01-03 10:36:00
C12,,,,,"[{'product_id': 'P30', 'price': 1979}, {'product_id': 'P32', 'price': 714}, {'product_id': 'P22', 'price': 375}]",2019-01-03 19:21:00
C21,,,,,"[{'product_id': 'P23', 'price': 455}, {'product_id': 'P27', 'price': 1171}, {'product_id': 'P33', 'price': 1121}]",2019-01-03 14:44:00
C22,,,,,"[{'product_id': 'P45', 'price': 1121}]",2019-01-03 06:01:00
C30,,,,,"[{'product_id': 'P26', 'price': 1587}, {'product_id': 'P24', 'price': 1470}]",2019-01-03 05:13:00
C32,,,,,"[{'product_id': 'P40', 'price': 283}]",2019-01-03 07:41:00
C39,,,,,"[{'product_id': 'P50', 'price': 1349}]",2019-01-03 10:39:00
C40,,,,,"[{'product_id': 'P62', 'price': 779}]",2019-01-03 05:01:00
C50,,,,,"[{'product_id': 'P05', 'price': 262}, {'product_id': 'P08', 'price': 635}, {'product_id': 'P02', 'price': 1141}]",2019-01-03 06:40:00
C62,,,,,"[{'product_id': 'P28', 'price': 1352}, {'product_id': 'P34', 'price': 191}]",2019-01-03 20:39:00
C76,,,,,"[{'product_id': 'P30', 'price': 1275}, {'product_id': 'P25', 'price': 89}, {'product_id': 'P31', 'price': 1766}]",2019-01-03 10:58:00
C87,,,,,"[{'product_id': 'P05', 'price': 1740}, {'product_id': 'P11', 'price': 380}, {'product_id': 'P07', 'price': 704}]",2019-01-03 23:54:00
C89,,,,,"[{'product_id': 'P36', 'price': 140}, {'product_id': 'P35', 'price': 1017}]",2019-01-03 21:00:00
C90,,,,,"[{'product_id': 'P20', 'price': 1638}]",2019-01-03 16:31:00
C99,,,,,"[{'product_id': 'P29', 'price': 42}]",2019-01-03 10:27:00
C105,,,,,"[{'product_id': 'P52', 'price': 316}, {'product_id': 'P49', 'price': 599}]",2019-01-03 23:22:00
C117,,,,,"[{'product_id': 'P37', 'price': 1382}]",2019-01-03 17:23:00
C120,,,,,"[{'product_id': 'P22', 'price': 210}, {'product_id': 'P29', 'price': 1634}]",2019-01-03 03:25:00
C125,,,,,"[{'product_id': 'P37', 'price': 838}, {'product_id': 'P36', 'price': 560}]",2019-01-03 23:40:00
C130,,,,,"[{'product_id': 'P62', 'price': 1913}, {'product_id': 'P63', 'price': 1895}, {'product_id': 'P62', 'price': 172}]",2019-01-03 20:22:00
C133,,,,,"[{'product_id': 'P37', 'price': 1662}, {'product_id': 'P35', 'price': 879}]",2019-01-03 18:10:00
C136,,,,,"[{'product_id': 'P03', 'price': 490}]",2019-01-03 04:15:00
C15,,,,,"[{'product_id': 'P63', 'price': 492}, {'product_id': 'P64', 'price': 1757}]",2019-01-04 23:22:00
C18,,,,,"[{'product_id': 'P18', 'price': 224}, {'product_id': 'P17', 'price': 1588}]",2019-01-04 09:52:00
C28,,,,,"[{'product_id': 'P25', 'price': 1236}, {'product_id': 'P24', 'price': 1951}, {'product_id': 'P23', 'price': 1717}]",2019-01-04 02:58:00
C31,,,,,"[{'product_id': 'P63', 'price': 1587}, {'product_id': 'P62', 'price': 442}, {'product_id': 'P61', 'price': 967}]",2019-01-04 23:07:00
C32,,,,,"[{'product_id': 'P55', 'price': 1124}, {'product_id': 'P54', 'price': 1912}, {'product_id': 'P48', 'price': 419}]",2019-01-04 02:52:00
C34,,,,,"[{'product_id': 'P31', 'price': 220}]",2019-01-04 21:50:00
C35,,,,,"[{'product_id': 'P35', 'price': 1771}]",2019-01-04 08:41:00
C42,,,,,"[{'product_id': 'P31', 'price': 1975}, {'product_id': 'P22', 'price': 697}, {'product_id': 'P28', 'price': 796}]",2019-01-04 13:34:00
C55,,,,,"[{'product_id': 'P13', 'price': 297}, {'product_id': 'P20', 'price': 49}, {'product_id': 'P16', 'price': 1724}]",2019-01-04 21:15:00
C56,,,,,"[{'product_id': 'P40', 'price': 389}, {'product_id': 'P40', 'price': 1551}]",2019-01-04 07:21:00
C64,,,,,"[{'product_id': 'P16', 'price': 1476}, {'product_id': 'P20', 'price': 1754}]",2019-01-04 17:34:00
C66,,,,,"[{'product_id': 'P45', 'price': 135}, {'product_id': 'P46', 'price': 1058}]",2019-01-04 20:39:00
C68,,,,,"[{'product_id': 'P27', 'price': 710}, {'product_id': 'P22', 'price': 1067}]",2019-01-04 18:08:00
C73,,,,,"[{'product_id': 'P60', 'price': 279}, {'product_id': 'P59', 'price': 904}]",2019-01-04 12:37:00
C87,,,,,"[{'product_id': 'P08', 'price': 1953}]",2019-01-04 23:45:00
C102,,,,,"[{'product_id': 'P48', 'price': 534}]",2019-01-04 04:16:00
C116,,,,,"[{'product_id': 'P05', 'price': 711}, {'product_id': 'P03', 'price': 1874}, {'product_id': 'P12', 'price': 682}]",2019-01-04 14:04:00
C117,,,,,"[{'product_id': 'P64', 'price': 1912}]",2019-01-04 15:06:00
C120,,,,,"[{'product_id': 'P24', 'price': 1246}, {'product_id': 'P31', 'price': 1089}]",2019-01-04 14:44:00
C127,,,,,"[{'product_id': 'P45', 'price': 1390}, {'product_id': 'P42', 'price': 256}]",2019-01-04 20:46:00
C129,,,,,"[{'product_id': 'P04', 'price': 1294}]",2019-01-04 05:01:00
C6,,,,,"[{'product_id': 'P21', 'price': 854}]",2019-01-05 07:27:00
C13,,,,,"[{'product_id': 'P35', 'price': 1999}, {'product_id': 'P36', 'price': 1146}, {'product_id': 'P39', 'price': 1517}]",2019-01-05 05:12:00
C15,,,,,"[{'product_id': 'P64', 'price': 53}]",2019-01-05 17:19:00
C28,,,,,"[{'product_id': 'P24', 'price': 1799}, {'product_id': 'P22', 'price': 1244}, {'product_id': 'P33', 'price': 337}]",2019-01-05 09:04:00
C29,,,,,"[{'product_id': 'P30', 'price': 694}, {'product_id': 'P24', 'price': 95}]",2019-01-05 07:20:00
C31,,,,,"[{'product_id': 'P08', 'price': 1632}]",2019-01-05 17:42:00
C35,,,,,"[{'product_id': 'P64', 'price': 15}, {'product_id': 'P61', 'price': 1092}, {'product_id': 'P61', 'price': 733}]",2019-01-05 18:17:00
C37,,,,,"[{'product_id': 'P33', 'price': 834}, {'product_id': 'P28', 'price': 1472}, {'product_id': 'P23', 'price': 1131}]",2019-01-05 05:55:00
C39,,,,,"[{'product_id': 'P63', 'price': 240}, {'product_id': 'P61', 'price': 942}, {'product_id': 'P62', 'price': 968}]",2019-01-05 11:19:00
C40,,,,,"[{'product_id': 'P40', 'price': 1590}]",2019-01-05 21:40:00
C47,,,,,"[{'product_id': 'P60', 'price': 551}]",2019-01-05 10:33:00
C49,,,,,"[{'product_id': 'P61', 'price': 298}, {'product_id': 'P63', 'price': 67}]",2019-01-05 16:23:00
C55,,,,,"[{'product_id': 'P35', 'price': 1305}, {'product_id': 'P36', 'price': 1609}, {'product_id': 'P39', 'price': 1054}]",2019-01-05 09:37:00
C64,,,,,"[{'product_id': 'P36', 'price': 1028}]",2019-01-05 12:42:00
C65,,,,,"[{'product_id': 'P63', 'price': 1716}]",2019-01-05 21:24:00
C73,,,,,"[{'product_id': 'P11', 'price': 1864}, {'product_id': 'P02', 'price': 1882}, {'product_id': 'P11', 'price': 1714}]",2019-01-05 16:58:00
C83,,,,,"[{'product_id': 'P62', 'price': 1526}, {'product_id': 'P62', 'price': 1235}]",2019-01-05 15:10:00
C87,,,,,"[{'product_id': 'P08', 'price': 48}, {'product_id': 'P09', 'price': 1407}]",2019-01-05 23:58:00
C96,,,,,"[{'product_id': 'P30', 'price': 926}]",2019-01-05 14:40:00
C97,,,,,"[{'product_id': 'P61', 'price': 1001}]",2019-01-05 04:40:00
C98,,,,,"[{'product_id': 'P37', 'price': 1701}, {'product_id': 'P40', 'price': 1935}]",2019-01-05 12:16:00
C114,,,,,"[{'product_id': 'P45', 'price': 1828}, {'product_id': 'P58', 'price': 1050}, {'product_id': 'P50', 'price': 789}]",2019-01-05 23:18:00
C123,,,,,"[{'product_id': 'P04', 'price': 27}, {'product_id': 'P09', 'price': 316}]",2019-01-05 18:31:00
C133,,,,,"[{'product_id': 'P52', 'price': 1848}, {'product_id': 'P57', 'price': 1239}, {'product_id': 'P46', 'price': 1286}]",2019-01-05 12:12:00
C134,,,,,"[{'product_id': 'P24', 'price': 301}, {'product_id': 'P22', 'price': 1029}, {'product_id': 'P24', 'price': 463}]",2019-01-05 06:54:00
C8,,,,,"[{'product_id': 'P41', 'price': 285}, {'product_id': 'P59', 'price': 413}, {'product_id': 'P45', 'price': 67}]",2019-01-06 06:06:00
C11,,,,,"[{'product_id': 'P38', 'price': 1162}, {'product_id': 'P36', 'price': 654}]",2019-01-06 08:12:00
C20,,,,,"[{'product_id': 'P35', 'price': 698}]",2019-01-06 19:23:00
C21,,,,,"[{'product_id': 'P15', 'price': 746}, {'product_id': 'P21', 'price': 342}]",2019-01-06 09:05:00
C27,,,,,"[{'product_id': 'P09', 'price': 1261}, {'product_id': 'P09', 'price': 57}]",2019-01-06 13:41:00
C28,,,,,"[{'product_id': 'P20', 'price': 204}]",2019-01-06 20:37:00
C29,,,,,"[{'product_id': 'P30', 'price': 1278}, {'product_id': 'P26', 'price': 155}, {'product_id': 'P28', 'price': 197}]",2019-01-06 18:27:00
C41,,,,,"[{'product_id': 'P61', 'price': 1725}, {'product_id': 'P64', 'price': 919}]",2019-01-06 18:12:00
C60,,,,,"[{'product_id': 'P23', 'price': 1864}, {'product_id': 'P32', 'price': 1627}]",2019-01-06 09:58:00
C66,,,,,"[{'product_id': 'P64', 'price': 1537}, {'product_id': 'P64', 'price': 690}]",2019-01-06 21:29:00
C75,,,,,"[{'product_id': 'P08', 'price': 550}]",2019-01-06 18:09:00
C79,,,,,"[{'product_id': 'P49', 'price': 1333}, {'product_id': 'P48', 'price': 398}, {'product_id': 'P59', 'price': 541}]",2019-01-06 16:34:00
C86,,,,,"[{'product_id': 'P50', 'price': 1786}, {'product_id': 'P54', 'price': 1424}, {'product_id': 'P45', 'price': 1198}]",2019-01-06 08:51:00
C96,,,,,"[{'product_id': 'P24', 'price': 835}, {'product_id': 'P28', 'price': 1314}]",2019-01-06 07:19:00
C114,,,,,"[{'product_id': 'P55', 'price': 1975}]",2019-01-06 12:21:00
C116,,,,,"[{'product_id': 'P05', 'price': 1667}, {'product_id': 'P06', 'price': 1161}]",2019-01-06 22:19:00
C132,,,,,"[{'product_id': 'P34', 'price': 1997}, {'product_id': 'P24', 'price': 709}, {'product_id': 'P25', 'price': 263}]",2019-01-06 09:51:00
C133,,,,,"[{'product_id': 'P47', 'price': 910}]",2019-01-06 17:08:00
C1,,,,,"[{'product_id': 'P21', 'price': 666}, {'product_id': 'P20', 'price': 1380}]",2019-01-07 13:39:00
C4,,,,,"[{'product_id': 'P10', 'price': 131}, {'product_id': 'P11', 'price': 1347}]",2019-01-07 12:35:00
C5,,,,,"[{'product_id': 'P02', 'price': 1029}, {'product_id': 'P03', 'price': 1074}]",2019-01-07 06:25:00
C7,,,,,"[{'product_id': 'P39', 'price': 1568}]",2019-01-07 10:28:00
C18,,,,,"[{'product_id': 'P20', 'price': 563}, {'product_id': 'P13', 'price': 1840}]",2019-01-07 21:56:00
C25,,,,,"[{'product_id': 'P33', 'price': 74}, {'product_id': 'P29', 'price': 1879}, {'product_id': 'P22', 'price': 2}]",2019-01-07 13:43:00
C32,,,,,"[{'product_id': 'P63', 'price': 259}]",2019-01-07 23:02:00
C34,,,,,"[{'product_id': 'P63', 'price': 1924}, {'product_id': 'P64', 'price': 432}, {'product_id': 'P62', 'price': 468}]",2019-01-07 10:26:00
C37,,,,,"[{'product_id': 'P64', 'price': 455}]",2019-01-07 22:17:00
C39,,,,,"[{'product_id': 'P46', 'price': 662}, {'product_id': 'P45', 'price': 539}]",2019-01-07 11:15:00
C43,,,,,"[{'product_id': 'P47', 'price': 1757}]",2019-01-07 07:47:00
